video_id,video_title,channel,comment_text,comment_author,comment_likes,sentiment,polarity,themes,language_region
64MdV8PJb2k,أبو عبيدة مهدّدًا: نبشّر نتنياهو أنكم ستجثون على ركبكم ولا يزال في جَعبتنا الكثير وغزة مقبرة للعدو,Al Jazeera Mubasher قناة الجزيرة مباشر,في أمان الله يا أبو عبيدة,User91,0,neutral,-0.0393,neutral,Arabic
64MdV8PJb2k,أبو عبيدة مهدّدًا: نبشّر نتنياهو أنكم ستجثون على ركبكم ولا يزال في جَعبتنا الكثير وغزة مقبرة للعدو,Al Jazeera Mubasher قناة الجزيرة مباشر,Can someone explain the context?,User117,3,neutral,-0.0177,neutral,English
64MdV8PJb2k,أبو عبيدة مهدّدًا: نبشّر نتنياهو أنكم ستجثون على ركبكم ولا يزال في جَعبتنا الكثير وغزة مقبرة للعدو,Al Jazeera Mubasher قناة الجزيرة مباشر,أريد أن أعرف المزيد عن الوضع الحالي,User4,1,neutral,0.0258,neutral,Arabic
64MdV8PJb2k,أبو عبيدة مهدّدًا: نبشّر نتنياهو أنكم ستجثون على ركبكم ولا يزال في جَعبتنا الكثير وغزة مقبرة للعدو,Al Jazeera Mubasher قناة الجزيرة مباشر,أريد أن أعرف المزيد عن الوضع الحالي,User149,0,neutral,-0.0116,neutral,Arabic
64MdV8PJb2k,أبو عبيدة مهدّدًا: نبشّر نتنياهو أنكم ستجثون على ركبكم ولا يزال في جَعبتنا الكثير وغزة مقبرة للعدو,Al Jazeera Mubasher قناة الجزيرة مباشر,Link to the original statement?,User137,1,neutral,-0.0296,neutral,English
64MdV8PJb2k,أبو عبيدة مهدّدًا: نبشّر نتنياهو أنكم ستجثون على ركبكم ولا يزال في جَعبتنا الكثير وغزة مقبرة للعدو,Al Jazeera Mubasher قناة الجزيرة مباشر,في أمان الله يا أبو عبيدة,User50,3,neutral,-0.004,neutral,Arabic
64MdV8PJb2k,أبو عبيدة مهدّدًا: نبشّر نتنياهو أنكم ستجثون على ركبكم ولا يزال في جَعبتنا الكثير وغزة مقبرة للعدو,Al Jazeera Mubasher قناة الجزيرة مباشر,أبو عبيدة رجل شجاع ومتحدث بليغ - الله يحفظه,User128,15,positive,0.1517,admiration,Arabic
64MdV8PJb2k,أبو عبيدة مهدّدًا: نبشّر نتنياهو أنكم ستجثون على ركبكم ولا يزال في جَعبتنا الكثير وغزة مقبرة للعدو,Al Jazeera Mubasher قناة الجزيرة مباشر,Does anyone have the full transcript?,User74,15,neutral,0.0014,neutral,English
64MdV8PJb2k,أبو عبيدة مهدّدًا: نبشّر نتنياهو أنكم ستجثون على ركبكم ولا يزال في جَعبتنا الكثير وغزة مقبرة للعدو,Al Jazeera Mubasher قناة الجزيرة مباشر,يا ليت يضعون ترجمة للإنجليزية,User2,0,neutral,0.0071,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User38,5,neutral,0.0077,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,اللهم انصر اخواننا المستضعفين في فلسطين وفي كل بلاد المسلمين,User107,2,positive,0.4403,martyrdom,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Does anyone have the full transcript?,User45,8,neutral,-0.0065,neutral,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,اللهم احفظ لنا إخواننا في غزة,User66,8,neutral,0.0472,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Allah'ın izniyle zafer bizimdir! Filistin'e destek Türkiye'den 🇹🇷,User29,0,positive,0.2926,admiration,Turkish
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,This man speaks with such dignity and power. A true leader.,User27,0,positive,0.2102,eloquence,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,في أمان الله يا أبو عبيدة,User185,2,neutral,0.0497,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Libre Palestina! Solidaridad desde España 🇪🇸,User128,8,positive,0.4314,hope,Spanish
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Watching from India 🇮🇳,User90,0,neutral,-0.0266,neutral,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,في أمان الله يا أبو عبيدة,User146,2,neutral,-0.004,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,في أمان الله يا أبو عبيدة,User68,0,neutral,0.034,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,يا ليت يضعون ترجمة للإنجليزية,User54,1,neutral,-0.0126,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,ربنا افرغ عليهم صبرا وثبت أقدامهم وانصرهم على القوم الكافرين,User193,3,positive,0.4452,martyrdom,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,في أمان الله يا أبو عبيدة,User71,5,neutral,0.0045,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,This man speaks with such dignity and power. A true leader.,User118,0,positive,0.3099,eloquence,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User15,3,neutral,-0.035,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,أريد أن أعرف المزيد عن الوضع الحالي,User50,1,neutral,-0.0435,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Sad to see this situation continue,User77,5,negative,-0.1926,grief,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,أحتاج إلى مصادر إضافية لفهم الموقف,User161,2,neutral,0.0335,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,يا ليت يضعون ترجمة للإنجليزية,User170,1,neutral,0.0344,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,متى سيتم نشر البيان القادم؟,User46,10,neutral,-0.0435,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,شكرا على المشاركة,User131,5,neutral,-0.0448,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,الحمد لله على نعمة الإسلام والمقاومة,User29,2,positive,0.1904,resistance,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,إذا نطق أرعب، وإذا صمت أربك - فإن عاش فهو سيفًا، وإن قُتل فهو شهيدًا 🇵🇸,User37,0,positive,0.3128,admiration,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,يا ليت يضعون ترجمة للإنجليزية,User117,8,neutral,0.0043,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Watching from India 🇮🇳,User84,2,neutral,-0.0103,neutral,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,This man speaks with such dignity and power. A true leader.,User115,5,positive,0.157,hope,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User14,3,neutral,-0.0007,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Bu konuşma ne zaman yapıldı?,User125,1,neutral,-0.0042,neutral,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Link to the original statement?,User7,3,neutral,-0.0431,neutral,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,شكرا على المشاركة,User194,2,neutral,-0.019,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,اللهم انصر اخواننا المستضعفين في فلسطين وفي كل بلاد المسلمين,User160,20,positive,0.216,leadership,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,May Allah protect him and all the people of Gaza 🤲,User66,5,positive,0.4066,martyrdom,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,أطالب كل من يستطيع ويقدر على التبرع أن يتبرع لهؤلاء الأبطال❤,User196,0,positive,0.2931,pride,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,His words give hope to millions. Long live Palestine!,User21,2,positive,0.4105,pride,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User12,1,neutral,-0.047,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Can someone explain the context?,User75,15,neutral,0.0078,neutral,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,شكرا على المشاركة,User23,0,neutral,-0.0384,neutral,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,His words give hope to millions. Long live Palestine!,User1,5,positive,0.2823,solidarity,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Link to the original statement?,Juan_España,2,neutral,0.0382,neutral,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Libre Palestina! Solidaridad desde España 🇪🇸,User165,1,positive,0.3623,leadership,Spanish
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Watching from India 🇮🇳,User141,0,neutral,0.0313,neutral,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Does anyone have the full transcript?,User41,10,neutral,-0.0049,neutral,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,أطالب كل من يستطيع ويقدر على التبرع أن يتبرع لهؤلاء الأبطال❤,User156,5,positive,0.4422,martyrdom,Arabic
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Voice of truth in a world of lies. Respect from France 🇫🇷,User150,15,positive,0.2228,hope,French
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Bu konuşma ne zaman yapıldı?,User9,3,neutral,-0.0181,neutral,English
iCDEihEszCg,كلمة أبو عبيدة الناطق العسكري باسم كتائب القسام,AlJazeera Arabic  قناة الجزيرة,Allah'ın izniyle zafer bizimdir! Filistin'e destek Türkiye'den 🇹🇷,User172,10,positive,0.3181,pride,Turkish
